passenger_group,HomePlanet,CryoSleep,Destination,VIP,deck,side,number,PassengerId
3363,Earth,False,TRAPPIST-1e,False,E,P,205.0,1
3363,Earth,False,PSO J318.5-22,False,G,P,550.0,1
3361,Mars,False,PSO J318.5-22,False,D,S,108.0,1
3391,Europa,True,TRAPPIST-1e,False,B,P,105.0,1
3394,Earth,False,PSO J318.5-22,False,F,P,700.0,1
3395,Earth,False,55 Cancri e,False,G,S,542.0,1
3396,Europa,True,TRAPPIST-1e,False,B,P,106.0,1
3425,Europa,False,TRAPPIST-1e,False,E,S,234.0,1
3424,Earth,False,TRAPPIST-1e,False,E,S,233.0,1
3423,Earth,True,TRAPPIST-1e,False,G,P,561.0,1
3422,Europa,True,TRAPPIST-1e,False,E,P,209.0,1
3422,Europa,True,55 Cancri e,False,E,P,209.0,1
3421,Earth,False,PSO J318.5-22,False,F,P,704.0,1
3420,Earth,True,TRAPPIST-1e,False,G,S,548.0,1
3419,Mars,False,TRAPPIST-1e,False,D,P,108.0,1
3418,Mars,True,TRAPPIST-1e,False,F,S,646.0,1
3417,Earth,False,TRAPPIST-1e,False,F,P,703.0,1
3415,Earth,False,TRAPPIST-1e,False,F,P,702.0,1
3360,Europa,False,TRAPPIST-1e,True,A,P,30.0,1
3413,Earth,True,PSO J318.5-22,False,G,P,559.0,1
3410,Earth,True,TRAPPIST-1e,False,G,P,558.0,1
3409,Earth,False,TRAPPIST-1e,False,F,P,701.0,1
3408,Earth,True,TRAPPIST-1e,False,G,S,547.0,1
3405,Earth,True,TRAPPIST-1e,False,G,S,546.0,1
3405,Earth,False,TRAPPIST-1e,False,G,S,546.0,1
3405,Earth,False,55 Cancri e,False,G,S,546.0,1
3404,Earth,True,55 Cancri e,False,G,P,557.0,1
3403,Earth,False,PSO J318.5-22,False,G,P,556.0,1
3402,Mars,False,TRAPPIST-1e,False,E,S,231.0,1
3401,Earth,False,TRAPPIST-1e,False,G,S,545.0,1
3397,Earth,False,TRAPPIST-1e,False,G,S,543.0,1
3412,Europa,True,55 Cancri e,False,B,P,107.0,1
3359,Earth,False,TRAPPIST-1e,False,G,S,536.0,1
3357,Earth,True,PSO J318.5-22,False,G,S,535.0,1
3353,Europa,True,55 Cancri e,False,C,S,125.0,1
3310,Europa,True,TRAPPIST-1e,False,D,P,107.0,1
3309,Earth,False,TRAPPIST-1e,False,G,P,539.0,1
3308,Earth,False,PSO J318.5-22,False,F,P,690.0,1
3305,Mars,True,TRAPPIST-1e,False,D,P,106.0,1
3305,Mars,False,55 Cancri e,False,D,P,106.0,1
3304,Europa,True,TRAPPIST-1e,False,D,P,105.0,1
3301,Earth,True,TRAPPIST-1e,False,G,S,525.0,1
3301,Earth,True,55 Cancri e,False,G,S,525.0,1
3301,Earth,False,TRAPPIST-1e,False,G,S,525.0,1
3301,Earth,False,55 Cancri e,False,G,S,525.0,1
3300,Mars,True,TRAPPIST-1e,False,F,P,688.0,1
3311,Europa,False,TRAPPIST-1e,False,E,S,221.0,1
3300,Mars,False,TRAPPIST-1e,False,F,P,688.0,1
3298,Earth,False,TRAPPIST-1e,False,F,P,687.0,1
3297,Earth,False,TRAPPIST-1e,False,F,P,686.0,1
3296,Earth,False,55 Cancri e,False,F,S,624.0,1
3295,Earth,False,55 Cancri e,False,G,P,538.0,1
3294,Earth,True,TRAPPIST-1e,False,G,P,537.0,1
3294,Earth,True,PSO J318.5-22,False,G,P,537.0,1
3293,Mars,False,TRAPPIST-1e,False,F,S,623.0,1
3292,Europa,True,55 Cancri e,False,B,S,121.0,1
3292,Europa,False,TRAPPIST-1e,True,B,S,121.0,1
3289,Earth,True,TRAPPIST-1e,False,G,P,536.0,1
3287,Earth,False,PSO J318.5-22,False,G,S,522.0,1
3299,Earth,True,TRAPPIST-1e,False,G,S,524.0,1
3426,Earth,False,TRAPPIST-1e,False,G,S,549.0,1
3312,Europa,False,TRAPPIST-1e,False,E,P,203.0,1
3314,Earth,False,TRAPPIST-1e,False,F,S,626.0,1
3353,Europa,False,55 Cancri e,False,C,S,125.0,1
3352,Earth,True,PSO J318.5-22,False,G,P,547.0,1
3350,Earth,False,TRAPPIST-1e,False,F,S,633.0,1
3349,Europa,True,TRAPPIST-1e,True,C,P,111.0,1
3348,Earth,False,TRAPPIST-1e,False,E,S,225.0,1
3343,Earth,True,55 Cancri e,False,G,S,532.0,1
3342,Earth,True,TRAPPIST-1e,False,G,S,531.0,1
3339,Earth,True,TRAPPIST-1e,False,G,S,530.0,1
3338,Earth,True,PSO J318.5-22,False,G,P,546.0,1
3337,Europa,True,55 Cancri e,False,B,S,125.0,1
3336,Mars,True,TRAPPIST-1e,False,F,P,693.0,1
3313,Europa,True,55 Cancri e,False,B,S,122.0,1
3332,Mars,True,TRAPPIST-1e,False,D,S,107.0,1
3332,Mars,False,55 Cancri e,False,D,S,107.0,1
3330,Mars,False,TRAPPIST-1e,False,F,P,692.0,1
3329,Earth,True,TRAPPIST-1e,False,G,P,544.0,1
3328,Earth,False,TRAPPIST-1e,False,F,P,691.0,1
3327,Earth,False,TRAPPIST-1e,False,G,S,528.0,1
3326,Earth,False,TRAPPIST-1e,False,E,S,222.0,1
3325,Earth,True,PSO J318.5-22,False,G,P,543.0,1
3322,Earth,True,TRAPPIST-1e,False,G,P,542.0,1
3319,Earth,False,TRAPPIST-1e,False,G,P,541.0,1
3318,Europa,True,55 Cancri e,False,B,S,123.0,1
3317,Earth,False,TRAPPIST-1e,False,G,P,540.0,1
3332,Mars,True,55 Cancri e,False,D,S,107.0,1
3862,Mars,True,55 Cancri e,False,F,S,729.0,1
3428,Europa,False,TRAPPIST-1e,False,C,P,113.0,1
3430,Earth,False,TRAPPIST-1e,False,G,S,551.0,1
3528,Earth,False,TRAPPIST-1e,False,F,S,666.0,1
3527,Mars,False,TRAPPIST-1e,True,F,P,729.0,1
3525,Mars,True,TRAPPIST-1e,False,F,P,727.0,1
3523,Earth,True,TRAPPIST-1e,False,F,S,664.0,1
3521,Europa,True,TRAPPIST-1e,False,B,S,135.0,1
3520,Earth,False,TRAPPIST-1e,False,G,P,578.0,1
3519,Earth,False,TRAPPIST-1e,False,G,P,577.0,1
3518,Earth,True,TRAPPIST-1e,False,G,S,566.0,1
3514,Earth,False,TRAPPIST-1e,False,G,P,576.0,1
3512,Earth,False,55 Cancri e,False,F,S,662.0,1
3511,Mars,False,55 Cancri e,False,F,S,661.0,1
3506,Europa,True,55 Cancri e,False,B,P,113.0,1
3504,Earth,True,TRAPPIST-1e,False,G,P,575.0,1
3499,Earth,False,TRAPPIST-1e,False,F,P,723.0,1
3497,Mars,False,TRAPPIST-1e,True,D,P,113.0,1
3496,Mars,True,TRAPPIST-1e,False,F,P,722.0,1
3495,Europa,True,TRAPPIST-1e,False,C,S,127.0,1
3495,Europa,True,55 Cancri e,False,C,S,127.0,1
3492,Earth,False,TRAPPIST-1e,False,E,S,238.0,1
3491,Earth,False,TRAPPIST-1e,False,F,P,720.0,1
3490,Europa,False,TRAPPIST-1e,False,D,P,111.0,1
3490,Europa,False,55 Cancri e,False,D,P,111.0,1
3489,Mars,True,TRAPPIST-1e,False,F,P,719.0,1
3530,Earth,True,TRAPPIST-1e,False,G,S,568.0,1
3531,Mars,False,55 Cancri e,False,F,P,731.0,1
3531,Mars,True,TRAPPIST-1e,False,F,P,731.0,1
3533,Mars,False,TRAPPIST-1e,False,E,P,211.0,1
3561,Mars,True,TRAPPIST-1e,False,F,P,738.0,1
3561,Mars,False,TRAPPIST-1e,False,D,P,118.0,1
3560,Mars,False,PSO J318.5-22,False,D,P,117.0,1
3559,Mars,False,TRAPPIST-1e,False,D,P,116.0,1
3558,Mars,True,TRAPPIST-1e,False,F,P,737.0,1
3558,Mars,False,TRAPPIST-1e,False,D,P,115.0,1
3556,Earth,True,TRAPPIST-1e,False,G,S,572.0,1
3555,Earth,False,TRAPPIST-1e,False,F,P,735.0,1
3552,Europa,True,TRAPPIST-1e,False,B,S,136.0,1
3552,Europa,False,55 Cancri e,False,B,S,136.0,1
3550,Earth,True,PSO J318.5-22,False,G,S,570.0,1
3489,Mars,False,TRAPPIST-1e,False,F,P,719.0,1
3548,Earth,False,TRAPPIST-1e,False,G,P,580.0,1
3546,Earth,False,TRAPPIST-1e,False,F,S,672.0,1
3543,Europa,True,TRAPPIST-1e,False,C,P,116.0,1
3543,Europa,True,55 Cancri e,False,C,P,116.0,1
3543,Europa,False,TRAPPIST-1e,False,C,P,116.0,1
3542,Mars,True,TRAPPIST-1e,False,F,S,669.0,1
3540,Earth,True,PSO J318.5-22,False,G,P,579.0,1
3539,Earth,False,TRAPPIST-1e,False,E,S,239.0,1
3537,Earth,False,55 Cancri e,False,F,P,733.0,1
3536,Europa,True,55 Cancri e,False,A,S,40.0,1
3535,Mars,True,TRAPPIST-1e,False,F,S,668.0,1
3534,Earth,False,TRAPPIST-1e,False,F,P,732.0,1
3547,Mars,False,55 Cancri e,False,D,S,112.0,1
3487,Europa,False,55 Cancri e,False,A,S,39.0,1
3486,Earth,False,TRAPPIST-1e,False,F,S,656.0,1
3485,Europa,True,TRAPPIST-1e,False,E,S,237.0,1
3450,Europa,False,TRAPPIST-1e,False,B,S,132.0,1
3450,Europa,False,55 Cancri e,False,B,S,132.0,1
3449,Earth,False,TRAPPIST-1e,False,G,S,556.0,1
3447,Earth,False,TRAPPIST-1e,False,F,S,649.0,1
3446,Earth,True,PSO J318.5-22,False,G,S,555.0,1
3445,Earth,False,TRAPPIST-1e,False,G,S,554.0,1
2444,Earth,False,55 Cancri e,False,F,P,506.0,1
3444,Europa,False,TRAPPIST-1e,True,B,S,131.0,1
3444,Europa,False,TRAPPIST-1e,False,B,S,131.0,1
3444,Europa,False,55 Cancri e,False,B,S,131.0,1
3443,Earth,False,TRAPPIST-1e,False,F,S,648.0,1
3453,Earth,True,TRAPPIST-1e,False,G,P,567.0,1
3442,Earth,False,TRAPPIST-1e,False,F,P,708.0,1
3440,Earth,False,TRAPPIST-1e,False,G,P,565.0,1
3439,Europa,True,TRAPPIST-1e,False,B,S,130.0,1
3439,Europa,True,55 Cancri e,False,B,S,130.0,1
3438,Earth,True,TRAPPIST-1e,False,G,P,564.0,1
3438,Earth,False,55 Cancri e,False,F,P,707.0,1
3437,Earth,True,TRAPPIST-1e,False,G,S,553.0,1
3437,Earth,False,PSO J318.5-22,False,G,S,553.0,1
3434,Earth,True,TRAPPIST-1e,False,G,P,562.0,1
3433,Europa,False,55 Cancri e,False,C,P,114.0,1
3432,Earth,False,PSO J318.5-22,False,F,P,706.0,1
3431,Mars,True,TRAPPIST-1e,False,F,P,705.0,1
3441,Earth,False,55 Cancri e,False,F,S,647.0,1
3428,Europa,True,55 Cancri e,False,C,P,113.0,1
3454,Earth,True,TRAPPIST-1e,False,G,P,568.0,1
3456,Earth,True,PSO J318.5-22,False,G,S,558.0,1
3484,Earth,True,TRAPPIST-1e,False,G,P,573.0,1
3484,Earth,False,PSO J318.5-22,False,F,P,718.0,1
3483,Earth,False,PSO J318.5-22,False,F,P,717.0,1
3480,Earth,False,PSO J318.5-22,False,F,S,655.0,1
3478,Europa,False,TRAPPIST-1e,False,B,P,111.0,1
3476,Earth,False,TRAPPIST-1e,False,G,P,571.0,1
3475,Europa,True,TRAPPIST-1e,False,C,S,126.0,1
3475,Europa,False,TRAPPIST-1e,False,C,S,126.0,1
3475,Europa,False,55 Cancri e,False,C,S,126.0,1
3474,Europa,True,55 Cancri e,False,B,P,110.0,1
3474,Europa,False,TRAPPIST-1e,False,B,P,110.0,1
3455,Mars,True,TRAPPIST-1e,False,F,P,709.0,1
3473,Earth,False,TRAPPIST-1e,False,F,S,654.0,1
3470,Earth,True,55 Cancri e,False,G,S,563.0,1
3469,Europa,True,TRAPPIST-1e,False,B,P,109.0,1
3468,Earth,True,TRAPPIST-1e,False,G,S,562.0,1
3467,Earth,False,TRAPPIST-1e,False,F,P,712.0,1
3465,Mars,False,TRAPPIST-1e,False,F,P,711.0,1
3464,Earth,True,TRAPPIST-1e,False,G,S,561.0,1
3464,Earth,False,TRAPPIST-1e,False,G,S,561.0,1
3462,Europa,True,TRAPPIST-1e,False,C,P,115.0,1
3461,Earth,False,PSO J318.5-22,False,G,P,569.0,1
3459,Earth,True,TRAPPIST-1e,False,G,S,560.0,1
3458,Mars,True,55 Cancri e,False,F,P,710.0,1
3470,Earth,True,TRAPPIST-1e,False,G,S,563.0,1
3287,Earth,False,55 Cancri e,False,F,S,621.0,1
3864,Europa,True,TRAPPIST-1e,False,D,S,125.0,1
3867,Earth,False,TRAPPIST-1e,False,F,P,798.0,1
4244,Earth,False,TRAPPIST-1e,False,F,S,794.0,1
4243,Mars,False,TRAPPIST-1e,False,D,S,136.0,1
4242,Mars,True,TRAPPIST-1e,False,F,P,877.0,1
4240,Europa,True,TRAPPIST-1e,False,C,S,152.0,1
4239,Earth,False,TRAPPIST-1e,False,F,P,875.0,1
4238,Europa,True,55 Cancri e,False,B,S,165.0,1
4237,Earth,False,TRAPPIST-1e,False,E,S,277.0,1
4233,Europa,False,TRAPPIST-1e,False,B,P,135.0,1
4232,Europa,False,TRAPPIST-1e,False,B,S,164.0,1
4231,Earth,False,55 Cancri e,False,F,S,791.0,1
4230,Earth,False,TRAPPIST-1e,False,F,P,873.0,1
4225,Mars,True,TRAPPIST-1e,False,E,P,266.0,1
4223,Mars,False,55 Cancri e,False,F,S,790.0,1
4223,Mars,False,55 Cancri e,False,E,S,275.0,1
4222,Earth,False,TRAPPIST-1e,False,G,P,692.0,1
4222,Earth,False,TRAPPIST-1e,False,E,P,264.0,1
4221,Earth,False,TRAPPIST-1e,False,F,P,869.0,1
4220,Earth,False,TRAPPIST-1e,False,E,P,263.0,1
4219,Mars,True,TRAPPIST-1e,False,F,P,868.0,1
4218,Mars,True,TRAPPIST-1e,False,F,P,867.0,1
4218,Mars,False,TRAPPIST-1e,False,F,P,867.0,1
4215,Mars,False,TRAPPIST-1e,True,D,P,145.0,1
4214,Europa,False,TRAPPIST-1e,False,E,P,262.0,1
4245,Earth,True,TRAPPIST-1e,False,G,S,695.0,1
4246,Earth,False,TRAPPIST-1e,False,G,P,693.0,1
4249,Europa,False,55 Cancri e,False,B,S,166.0,1
4249,Europa,False,TRAPPIST-1e,False,B,S,166.0,1
4278,Europa,False,TRAPPIST-1e,False,C,S,154.0,1
4274,Earth,False,TRAPPIST-1e,False,G,S,698.0,1
4273,Earth,False,PSO J318.5-22,False,F,P,884.0,1
4272,Earth,False,TRAPPIST-1e,False,F,S,799.0,1
4271,Europa,True,TRAPPIST-1e,False,A,P,38.0,1
4267,Earth,True,TRAPPIST-1e,False,G,P,700.0,1
4267,Earth,False,TRAPPIST-1e,False,F,P,883.0,1
4266,Earth,True,PSO J318.5-22,False,G,S,697.0,1
4264,Earth,False,TRAPPIST-1e,False,F,S,797.0,1
4262,Europa,True,TRAPPIST-1e,False,C,P,135.0,1
4262,Europa,False,55 Cancri e,False,C,P,135.0,1
4213,Earth,False,PSO J318.5-22,False,G,S,691.0,1
4261,Mars,False,55 Cancri e,False,D,S,137.0,1
4259,Mars,True,TRAPPIST-1e,False,F,S,796.0,1
4257,Earth,False,TRAPPIST-1e,False,F,P,881.0,1
4256,Earth,False,55 Cancri e,False,F,P,880.0,1
4255,Earth,True,PSO J318.5-22,False,G,P,697.0,1
4254,Europa,True,TRAPPIST-1e,False,B,P,136.0,1
4254,Europa,False,TRAPPIST-1e,False,B,P,136.0,1
4254,Europa,False,55 Cancri e,False,B,P,136.0,1
4253,Earth,False,TRAPPIST-1e,False,G,P,696.0,1
4252,Earth,False,TRAPPIST-1e,False,F,S,795.0,1
4251,Earth,False,TRAPPIST-1e,False,F,P,879.0,1
4249,Europa,True,TRAPPIST-1e,False,B,S,166.0,1
4260,Earth,True,TRAPPIST-1e,False,G,S,696.0,1
4280,Mars,False,TRAPPIST-1e,False,E,P,267.0,1
4212,Earth,True,TRAPPIST-1e,False,G,S,690.0,1
4208,Mars,False,55 Cancri e,False,D,P,144.0,1
4177,Europa,False,55 Cancri e,False,B,S,161.0,1
4176,Mars,False,TRAPPIST-1e,False,D,P,142.0,1
4176,Mars,False,55 Cancri e,False,F,P,859.0,1
4175,Earth,False,55 Cancri e,False,F,P,858.0,1
4174,Earth,False,TRAPPIST-1e,False,F,P,857.0,1
4173,Earth,False,TRAPPIST-1e,False,E,P,261.0,1
4172,Mars,False,TRAPPIST-1e,False,D,P,141.0,1
4172,Mars,False,55 Cancri e,False,F,P,856.0,1
4171,Earth,True,TRAPPIST-1e,False,G,P,686.0,1
4170,Europa,True,TRAPPIST-1e,False,B,P,133.0,1
4169,Europa,True,TRAPPIST-1e,False,D,P,140.0,1
4169,Europa,False,TRAPPIST-1e,False,D,P,140.0,1
4168,Earth,False,TRAPPIST-1e,False,F,P,855.0,1
4168,Earth,False,TRAPPIST-1e,False,E,P,260.0,1
4166,Europa,True,55 Cancri e,False,B,P,132.0,1
4166,Europa,False,55 Cancri e,True,B,P,132.0,1
4165,Earth,False,TRAPPIST-1e,False,G,P,685.0,1
4163,Earth,True,55 Cancri e,False,G,S,683.0,1
4159,Earth,False,TRAPPIST-1e,False,F,S,782.0,1
4158,Earth,False,TRAPPIST-1e,False,E,S,273.0,1
4156,Earth,True,55 Cancri e,False,G,P,684.0,1
4154,Mars,True,TRAPPIST-1e,False,F,S,781.0,1
4152,Earth,False,TRAPPIST-1e,False,F,P,853.0,1
4177,Europa,True,55 Cancri e,False,B,S,161.0,1
4177,Europa,True,TRAPPIST-1e,False,B,S,161.0,1
4178,Earth,False,TRAPPIST-1e,False,G,P,687.0,1
4179,Europa,True,TRAPPIST-1e,False,A,S,50.0,1
4207,Europa,True,TRAPPIST-1e,False,B,S,163.0,1
4207,Europa,True,55 Cancri e,False,B,S,163.0,1
4206,Earth,False,TRAPPIST-1e,False,F,P,865.0,1
4205,Earth,False,TRAPPIST-1e,False,F,S,789.0,1
4204,Earth,True,TRAPPIST-1e,False,G,P,691.0,1
4204,Earth,True,PSO J318.5-22,False,G,P,691.0,1
4204,Earth,False,TRAPPIST-1e,False,G,P,691.0,1
4203,Mars,False,TRAPPIST-1e,False,D,P,143.0,1
4199,Earth,False,TRAPPIST-1e,False,F,S,787.0,1
4197,Earth,False,TRAPPIST-1e,False,G,S,689.0,1
4196,Earth,True,TRAPPIST-1e,False,G,S,688.0,1
4211,Europa,True,TRAPPIST-1e,False,C,P,134.0,1
4194,Mars,True,55 Cancri e,False,F,P,862.0,1
4189,Earth,False,55 Cancri e,False,G,S,686.0,1
4188,Earth,False,TRAPPIST-1e,False,F,P,861.0,1
4186,Earth,True,55 Cancri e,False,G,S,685.0,1
4185,Earth,False,TRAPPIST-1e,False,G,P,688.0,1
4184,Earth,False,55 Cancri e,False,F,P,860.0,1
4183,Earth,False,TRAPPIST-1e,False,F,S,784.0,1
4182,Europa,False,55 Cancri e,True,A,S,51.0,1
4182,Europa,False,55 Cancri e,False,A,S,51.0,1
4181,Europa,True,TRAPPIST-1e,False,C,P,133.0,1
4181,Europa,False,55 Cancri e,True,C,P,133.0,1
4181,Europa,False,55 Cancri e,False,C,P,133.0,1
4191,Mars,False,TRAPPIST-1e,False,D,S,135.0,1
4289,Mars,True,TRAPPIST-1e,False,F,P,890.0,1
4291,Earth,True,TRAPPIST-1e,False,G,S,701.0,1
4292,Europa,False,55 Cancri e,False,A,S,52.0,1
4396,Earth,False,TRAPPIST-1e,False,G,S,715.0,1
4395,Earth,False,TRAPPIST-1e,False,F,P,905.0,1
4393,Earth,True,TRAPPIST-1e,False,G,P,722.0,1
4393,Earth,False,TRAPPIST-1e,False,E,P,278.0,1
4392,Earth,False,55 Cancri e,False,G,S,714.0,1
4391,Earth,False,TRAPPIST-1e,False,F,P,904.0,1
4390,Mars,False,TRAPPIST-1e,False,F,P,903.0,1
4387,Mars,False,PSO J318.5-22,False,F,P,902.0,1
4386,Europa,False,TRAPPIST-1e,False,B,S,170.0,1
4383,Europa,False,TRAPPIST-1e,False,B,S,169.0,1
4382,Earth,False,PSO J318.5-22,False,F,P,901.0,1
4376,Earth,False,PSO J318.5-22,False,E,S,284.0,1
4373,Earth,False,PSO J318.5-22,False,F,S,822.0,1
4372,Mars,True,TRAPPIST-1e,False,F,S,821.0,1
4372,Mars,False,TRAPPIST-1e,False,E,S,283.0,1
4371,Europa,True,TRAPPIST-1e,False,C,S,158.0,1
4369,Earth,False,TRAPPIST-1e,False,F,S,820.0,1
4368,Mars,True,55 Cancri e,False,F,P,900.0,1
4367,Earth,True,55 Cancri e,False,G,S,710.0,1
4366,Earth,False,PSO J318.5-22,False,F,P,899.0,1
4365,Earth,False,TRAPPIST-1e,False,F,P,898.0,1
4364,Earth,True,PSO J318.5-22,False,G,P,720.0,1
4362,Europa,False,TRAPPIST-1e,False,B,S,168.0,1
4399,Earth,False,TRAPPIST-1e,False,G,P,724.0,1
4400,Mars,False,55 Cancri e,False,F,S,830.0,1
4400,Mars,False,TRAPPIST-1e,False,E,S,285.0,1
4400,Mars,True,TRAPPIST-1e,False,F,S,830.0,1
4430,Earth,False,PSO J318.5-22,False,F,S,836.0,1
4429,Mars,False,TRAPPIST-1e,False,E,S,288.0,1
4428,Europa,False,55 Cancri e,False,C,S,162.0,1
4427,Europa,False,TRAPPIST-1e,False,D,S,141.0,1
4427,Europa,False,55 Cancri e,False,D,S,141.0,1
4426,Mars,True,TRAPPIST-1e,False,F,S,835.0,1
4424,Mars,False,TRAPPIST-1e,False,E,S,287.0,1
4422,Europa,True,TRAPPIST-1e,False,B,S,172.0,1
4422,Europa,False,TRAPPIST-1e,False,B,S,172.0,1
4416,Europa,True,55 Cancri e,False,B,P,143.0,1
4415,Mars,False,TRAPPIST-1e,False,F,S,833.0,1
4361,Earth,False,55 Cancri e,False,F,S,819.0,1
4413,Earth,False,TRAPPIST-1e,False,G,S,722.0,1
4410,Earth,False,TRAPPIST-1e,False,G,S,720.0,1
4409,Europa,False,TRAPPIST-1e,False,C,S,160.0,1
4408,Mars,True,TRAPPIST-1e,False,F,P,906.0,1
4407,Earth,True,TRAPPIST-1e,False,G,S,719.0,1
4405,Europa,True,TRAPPIST-1e,False,C,S,159.0,1
4404,Earth,False,TRAPPIST-1e,False,G,P,726.0,1
4403,Earth,False,TRAPPIST-1e,False,G,S,717.0,1
4403,Earth,False,TRAPPIST-1e,False,F,S,831.0,1
4402,Earth,True,PSO J318.5-22,False,G,P,725.0,1
4401,Earth,True,PSO J318.5-22,False,G,S,716.0,1
4401,Earth,True,55 Cancri e,False,G,S,716.0,1
4411,Earth,False,PSO J318.5-22,False,G,S,721.0,1
4360,Mars,True,TRAPPIST-1e,False,F,P,896.0,1
4358,Earth,False,PSO J318.5-22,False,F,S,818.0,1
4357,Mars,False,TRAPPIST-1e,False,D,P,148.0,1
4324,Mars,False,55 Cancri e,False,F,S,810.0,1
4320,Earth,False,TRAPPIST-1e,False,E,P,273.0,1
4319,Earth,False,TRAPPIST-1e,False,G,P,711.0,1
4318,Mars,True,TRAPPIST-1e,False,F,S,808.0,1
4317,Mars,False,TRAPPIST-1e,False,D,S,139.0,1
4316,Earth,False,PSO J318.5-22,False,F,P,894.0,1
4315,Earth,False,TRAPPIST-1e,False,G,P,710.0,1
4315,Earth,False,TRAPPIST-1e,False,E,P,272.0,1
4312,Europa,False,TRAPPIST-1e,False,B,P,139.0,1
4311,Earth,False,TRAPPIST-1e,False,F,S,807.0,1
4309,Earth,False,TRAPPIST-1e,False,G,P,709.0,1
4324,Mars,False,TRAPPIST-1e,False,F,S,810.0,1
4309,Earth,False,TRAPPIST-1e,False,E,P,270.0,1
4305,Earth,False,TRAPPIST-1e,False,F,P,893.0,1
4303,Earth,False,TRAPPIST-1e,False,G,S,705.0,1
4303,Earth,False,55 Cancri e,False,F,S,803.0,1
4302,Earth,True,55 Cancri e,False,G,P,706.0,1
4301,Europa,True,55 Cancri e,False,E,P,269.0,1
4300,Earth,True,PSO J318.5-22,False,G,S,704.0,1
4297,Europa,False,55 Cancri e,False,B,P,138.0,1
4296,Earth,True,TRAPPIST-1e,False,G,S,703.0,1
4295,Mars,False,55 Cancri e,False,D,P,147.0,1
4294,Earth,False,TRAPPIST-1e,False,G,S,702.0,1
4293,Earth,False,TRAPPIST-1e,False,F,S,801.0,1
4306,Mars,False,55 Cancri e,False,F,S,805.0,1
4151,Earth,True,55 Cancri e,False,G,P,683.0,1
4324,Mars,True,55 Cancri e,False,F,S,810.0,1
4327,Earth,False,TRAPPIST-1e,False,F,S,811.0,1
4356,Europa,True,55 Cancri e,False,B,S,167.0,1
4354,Earth,False,TRAPPIST-1e,False,E,P,276.0,1
4351,Earth,False,TRAPPIST-1e,False,F,P,895.0,1
4350,Earth,True,TRAPPIST-1e,False,G,S,709.0,1
4350,Earth,False,PSO J318.5-22,False,G,S,709.0,1
4349,Mars,False,TRAPPIST-1e,False,E,P,275.0,1
4348,Europa,True,TRAPPIST-1e,True,B,P,142.0,1
4347,Earth,False,TRAPPIST-1e,False,G,P,718.0,1
4346,Earth,False,55 Cancri e,False,E,P,274.0,1
4345,Earth,False,TRAPPIST-1e,False,G,P,717.0,1
4344,Earth,False,TRAPPIST-1e,False,F,S,816.0,1
4324,Mars,True,TRAPPIST-1e,False,F,S,810.0,1
4340,Earth,False,TRAPPIST-1e,False,F,S,815.0,1
4338,Europa,False,55 Cancri e,False,C,S,156.0,1
4337,Mars,False,TRAPPIST-1e,False,F,S,813.0,1
4336,Europa,True,TRAPPIST-1e,False,C,S,155.0,1
4336,Europa,False,TRAPPIST-1e,True,C,S,155.0,1
4336,Europa,False,55 Cancri e,False,C,S,155.0,1
4335,Mars,True,TRAPPIST-1e,False,E,S,281.0,1
4334,Europa,True,TRAPPIST-1e,False,A,S,53.0,1
4333,Europa,False,55 Cancri e,False,B,P,141.0,1
4332,Earth,True,55 Cancri e,False,G,S,707.0,1
4330,Mars,False,55 Cancri e,False,D,S,140.0,1
4329,Earth,False,TRAPPIST-1e,False,F,S,812.0,1
4339,Mars,False,TRAPPIST-1e,False,F,S,814.0,1
4150,Earth,False,TRAPPIST-1e,False,F,S,780.0,1
4149,Earth,False,55 Cancri e,False,G,P,682.0,1
4147,Europa,True,TRAPPIST-1e,False,C,S,149.0,1
3967,Mars,False,TRAPPIST-1e,False,F,P,819.0,1
3966,Earth,False,TRAPPIST-1e,False,F,P,818.0,1
3964,Earth,True,TRAPPIST-1e,False,G,S,650.0,1
3963,Earth,True,PSO J318.5-22,False,G,P,648.0,1
3962,Earth,False,PSO J318.5-22,False,E,P,239.0,1
3962,Earth,False,55 Cancri e,False,G,P,647.0,1
3961,Mars,True,TRAPPIST-1e,False,F,S,749.0,1
3960,Earth,False,TRAPPIST-1e,False,F,S,748.0,1
3959,Earth,True,55 Cancri e,False,G,P,646.0,1
3959,Earth,False,TRAPPIST-1e,False,G,P,646.0,1
3959,Earth,False,TRAPPIST-1e,False,F,P,817.0,1
3958,Mars,False,TRAPPIST-1e,False,F,S,747.0,1
3955,Earth,True,TRAPPIST-1e,False,G,S,648.0,1
3954,Earth,True,TRAPPIST-1e,False,G,S,647.0,1
3952,Earth,False,TRAPPIST-1e,False,F,S,746.0,1
3950,Europa,False,TRAPPIST-1e,False,C,S,143.0,1
3949,Earth,False,TRAPPIST-1e,False,E,P,238.0,1
3948,Earth,False,TRAPPIST-1e,False,F,P,814.0,1
3946,Mars,False,TRAPPIST-1e,False,F,P,812.0,1
3945,Earth,True,TRAPPIST-1e,False,G,P,644.0,1
3944,Mars,False,TRAPPIST-1e,False,F,S,745.0,1
3942,Earth,True,PSO J318.5-22,False,G,S,645.0,1
3941,Earth,True,TRAPPIST-1e,False,G,P,643.0,1
3968,Earth,True,TRAPPIST-1e,False,G,P,650.0,1
